date,category,directional_score
2025-06-25,Neutral,0.32051756978034973
2025-06-26,Neutral,0.3419770896434784
2025-06-30,Neutral,0.15814387798309326
2025-07-05,Neutral,0.0
2025-07-07,Neutral,0.0
2025-07-10,Neutral,-0.1991170048713684
2025-07-11,Neutral,0.0
2025-07-12,Neutral,0.210987851023674
2025-07-12,Neutral,0.0
2025-07-15,Neutral,0.32766228914260864
2025-07-17,Neutral,0.4633583724498749
2025-07-17,Neutral,0.0
2025-07-18,Neutral,0.1345064342021942
2025-07-19,Neutral,0.3900192379951477
2025-07-21,Neutral,0.5881791710853577
2025-07-24,Neutral,0.03368823230266571
2025-07-25,Neutral,0.45
2025-07-25,Neutral,0.011396124958992004
2025-07-26,Neutral,0.11573506891727448
2025-07-29,Neutral,0.0
2025-07-30,Neutral,-0.031187474727630615
2025-08-01,Neutral,0.4
2025-08-01,Neutral,0.0
2025-08-01,Neutral,-0.2005506157875061
2025-08-03,Neutral,0.3059200644493103
2025-08-05,Neutral,0.07822337746620178
2025-08-05,Neutral,0.0
2025-08-07,Neutral,-0.004405230283737183
2025-08-13,Neutral,-0.06547456979751587
2025-08-14,Neutral,0.0
2025-08-19,Neutral,0.5162897109985352
2025-08-19,Neutral,0.529668927192688
2025-08-23,Neutral,0.0
2025-08-26,Neutral,0.29345226287841797
2025-08-28,Neutral,-0.0418221652507782
2025-08-28,Neutral,0.0
2025-08-29,Neutral,0.0
2025-08-29,Bullish,0.809901773929596
2025-09-04,Neutral,0.0
2025-09-05,Neutral,0.0
2025-09-06,Neutral,-0.025299519300460815
2025-09-09,Neutral,0.23962198197841644
2025-09-09,Neutral,-0.18124401569366455
2025-09-10,Neutral,0.0
2025-09-12,Neutral,0.11480045318603516
2025-09-19,Neutral,0.025523319840431213
2025-09-20,Neutral,0.0
2025-09-22,Neutral,0.10480724275112152
2025-09-23,Neutral,-0.059192955493927
2025-09-24,Neutral,0.5
2025-09-26,Neutral,0.5318290591239929
2025-09-26,Neutral,0.0
2025-09-26,Neutral,0.0
2025-09-28,Neutral,0.1979629397392273
2025-10-02,Bullish,0.8
2025-10-06,Neutral,0.0
2025-10-09,Neutral,0.0
2025-10-09,Neutral,0.0
