date,headline,source,summary
2025-02-27,Snowflake Reports Financial Results for the Fourth Quarter and Full-Year of Fiscal 2025,Finnhub,"Product revenue of $943.3 million in the fourth quarter, representing 28% year-over-year growthNet revenue retention rate of 126%580 customers with trailing 12-month product revenue greater..."
2025-03-03,"Sam Altman to Keynote Seventh-Annual Snowflake Summit, Showcasing the Future of AI and Data Innovation",Finnhub,"Snowflake will host its largest-ever user conference with over 500 sessions, 200 on-site partners, 36 hands-on labs, three impactful keynotes including a fireside chat with OpenAI CEO, Sam Altman, and..."
2025-03-06,Snowflake: A Top Cloud Growth Stock For 2025,SeekingAlpha,Snowflake had an impressive Q425 with product revenue growing 28% YoY. Shares currently trade 30% below the 3-year average P/S ratio. See more on SNOW here.
2025-03-06,Snowflake Appoints Mike Gannon as Chief Revenue Officer,Yahoo,"No-Headquarters/BOZEMAN, Mont., March 06, 2025--Snowflake (NYSE: SNOW), the AI Data Cloud company, today announced that Mike Gannon is joining the company as Chief Revenue Officer, effective March 14, 2025. In his new role, Gannon will be responsible for Snowflake’s revenue and go-to-market teams, helping to lead Snowflake through its next chapter of growth. Chris Degnan, Snowflake’s current CRO, has decided to retire."
2025-03-08,Snowflake (NYSE:SNOW) Welcomes Mike Gannon As New Chief Revenue Officer Effective March 14,Yahoo,"Snowflake (NYSE:SNOW) announced the appointment of Mike Gannon as its new Chief Revenue Officer, signaling a shift in its leadership strategy. This move, which coincides with the recent client collaboration with Strata Decision Technology to enhance healthcare analytics, holds potential for growth but also follows a tumultuous market week. Over the past week ending March 7, 2025, the companys shares fell by 10.06%, a decline possibly exacerbated by broader market apprehensions as the Dow..."
2025-03-09,Did Warren Buffett Sell This Artificial Intelligence (AI) Stock Too Soon?,Yahoo,"Warren Buffett is the CEO of the Berkshire Hathaway (NYSE: BRK.A)(NYSE: BRK.B) holding company, where he helps manage a $287 billion portfolio of stocks, in addition to numerous privately held subsidiaries.  Buffett invests in companies with steady growth, reliable profits, and strong management teams.  Berkshire invested in a cloud computing company called Snowflake (NYSE: SNOW) in 2020."
2025-03-11,Jim Cramer Says Snowflake (SNOW) Has ‘What We Really Want’,Yahoo,"We recently published a list of Top 10 Stocks on Analysts’ Radar These Days. In this article, we are going to take a look at where Snowflake Inc. (NYSE:SNOW) stands against other top stocks on analysts’ radar these days. Fundstrat’s Tom Lee said in a recent program on CNBC that he is still optimistic about […]"
2025-03-12,Invesco Summit Fund Q4 2024 Commentary,SeekingAlpha,"The fund outperformed its benchmark and peers for the final quarter and full year 2024, driven by positive stock selection."
2025-03-12,AI Cloud Battle Heats Up: Snowflake Eyes Google Partnership While Databricks Turns to Anthropic,Yahoo,"Snowflake is in talks with Google to integrate AI models, while Databricks explores a partnership with Anthropic, signaling fierce cloud AI competition"
2025-03-13,‘Get Ready for AI’s Next Major Wave’: Piper Sandler Says These 2 AI Stocks Are Top Picks for 2025,Yahoo,"Artificial intelligence took the tech world by storm at the end of 2022, with the introduction of ChatGPT and generative AI. The past few years have seen a tech boom, as AI proliferated through the digital world and an increasingly large array of other sectors. Now we’re on the cusp of AI’s next wave, and the question is: how big will it get? According to market.us, in 2023, the global market for AI apps was worth $2.8 billion, but could that reach $128 billion by 2033. In a recent industry note"
2025-03-14,"Palantirs Road To Q1, Assessing The Risk/Reward After A Sharp Correction",SeekingAlpha,"Despite the drawdown, Palantir remains a hold due to its high valuation among AI data software peers and a strong long-term moat. Read more on PLTR stock here."
2025-03-14,Snowflake: Second-Half Expectations Could Be Difficult To Fulfill,SeekingAlpha,"Snowflakes valuation remains relatively high, meaning a failure to meet growth expectations is likely to be punished. Learn why SNOW stock is a Hold."
2025-03-17,Recent uptick might appease Snowflake Inc. (NYSE:SNOW) institutional owners after losing 0.1% over the past year,Yahoo,"Key Insights Given the large stake in the stock by institutions, Snowflakes stock price might be vulnerable to their..."
2025-03-18,Snowflake Inc. (SNOW): Among the Best Software Stocks to Buy According to Billionaires,Yahoo,"We recently published a list of 10 Best Software Stocks to Buy According to Billionaires. In this article, we are going to take a look at where Snowflake Inc. (NYSE:SNOW) stands against other best software stocks to buy according to billionaires. The software industry has firmly established itself as one of the most resilient and […]"
2025-03-26,Can SNOWs Expanding Clientele Push the Stock Higher in 2025?,Yahoo,Snowflake is benefiting from strong AI partnerships and an expanding client base amid intense competition and a stretched valuation.
2025-03-28,ClearBridge Growth ESG Portfolios Q4 2024 Commentary,SeekingAlpha,A market broadening in the fourth quarter sparked by Donald Trumpâs election victory and a further interest rate cut from the US Federal Reserve proved momentum-driven and short-lived.
2025-04-01,Why Snowflake (SNOW) Shares Are Plunging Today,Yahoo,"Shares of data warehouse-as-a-service Snowflake (NYSE:SNOW) fell 5.2% in the morning session after anxiety and uncertainty rattled markets as the major stock indices pulled back in the morning session amid concerns about reciprocal tariffs to be announced later in the week. The planned tariffs, scheduled for April 2, 2025 (dubbed Liberation Day), were targeted at all countries where the United States had a trade deficit."
2025-04-02,Snowflake (NYSE:SNOW) Stock Dips 5% in Q3 Amid Executive Transition,Yahoo,"Recently, Snowflake (NYSE:SNOW) entered collaborations, such as with Intent IQ and Strata Decision Technology, broadening its capabilities in marketing and healthcare data services. Despite these strategic partnerships and the executive transition with Mike Gannon as Chief Revenue Officer, the companys stock dropped 5.34% over the last quarter. This decline occurred amid a volatile market backdrop with overall investor sentiment impacted by uncertainties, including trade tariffs and broader..."
2025-04-06,Is Snowflake Inc. (SNOW) the Best Enterprise Software Stock to Buy Now?,Yahoo,"We recently published a list of 12 Best Enterprise Software Stocks to Buy Now. In this article, we are going to take a look at where Snowflake Inc. (NYSE:SNOW) stands against other best enterprise software stocks to buy now. In 2024, the global enterprise market size was estimated at $263.79 billion, according to Grand View […]"
2025-04-06,AI Stocks Face Show Me Moment. Next Phase In AI Model Battle Underway.,Yahoo,"Amid hype over artificial intelligence, the best AI stocks generate revenue or get a strategic edge from the fast evolving technology."
2025-04-08,Snowflake Inc. (SNOW) Gains As Market Dips: What You Should Know,Yahoo,"Snowflake Inc. (SNOW) reachead $130.87 at the closing of the latest trading day, reflecting a +0.26% change compared to its last close."
