date,headline,source,summary
2025-01-14,Mawer Investment Management Q4 2024 Quarterly Update,SeekingAlpha,"Global central banks continued to ease this quarter, though the pace of easing varied. Click here to read the full commentary."
2025-01-23,This Healthcare Stock Might Just Be RFK Jr. Proof,MarketWatch,This Healthcare Stock Might Just Be RFK Jr. Proof
2025-01-24,NZS Capital Q4 2024 Shareholder Letter,SeekingAlpha,The NZS Growth Equity strategy declined 1.09% in the fourth quarter of 2024 and returned 21.25% for the full year.
2025-01-26,Abbott Laboratories: Strong Q4 Results And Bullish Outlook,SeekingAlpha,"Financial analysis of Abbott Laboratories Q4 2024 results and 2025 outlook, with a Buy rating due to revenue growth and EPS increase."
2025-01-29,"Danaher 4Q Revenue Rises on Gains in Life Sciences, Biotech",Finnhub,"By Dean Seal Danaher reported higher earnings and revenue in the fourth quarter from gains in its life-sciences and biotechnology units, though it expects the top line to decline in the first..."
2025-01-29,Danaher Fourth-Quarter Earnings Miss Estimates; Expects Decline in Core Revenue,Yahoo,"Danaher (DHR) on Wednesday reported fourth-quarter earnings that fell short of market estimates, whi"
2025-01-29,Danaher Q4: EPS Miss Expectations Amid Diagnostics Segment Lag,Yahoo,"Danaher Corporation (NYSE:DHR) shares are trading lower in the premarket session on Wednesday. The company reported fourth-quarter adjusted earnings per share of $2.14 missing the street view of $2.16. Quarterly sales of $6.54 billion (+2%) beat the analyst consensus estimate of $6.42 billion. The Biotechnology segment gained 6.5% year over year in the quarter under review, while the Life Sciences segment rose 5.5%. The Diagnostics segment sales decreased by 3% year over year. The company exited"
2025-01-30,Why Danaher Corp. (DHR) Crashed on Wednesday?,Yahoo,"We recently published a list of These 10 Stocks Were Wednesday’s Worst Performers. In this article, we are going to take a look at where Danaher Corporation (NYSE:DHR) stands among Wednesday’s worst-performing stocks. The stock market declined on Wednesday, with all major indices finishing in the red, driven by losses in technology stocks. The Nasdaq […]"
2025-02-04,Danaher Corp. stock underperforms Monday when compared to competitors,MarketWatch,Danaher Corp. stock underperforms Monday when compared to competitors
2025-02-04,Raymond James downgrades Danaher on murky growth outlook,Yahoo,"Investing.com -- Raymond James downgraded Danaher Corporation (NYSE:DHR) to Market Perform from Outperform, citing concerns over the companys growth trajectory following its fourth-quarter results and guidance that lagged peers."
