date,headline,source,summary
2025-05-30,Meta Platforms Inc Declares Quarterly Cash Dividend Of $0.525 Per Share,Finnhub,Meta Platforms Inc: * META PLATFORMS INC - DECLARES QUARTERLY CASH DIVIDEND OF$0.525PER SHARESource text:Further company coverage: ...
2025-05-30,German digital ministry treads cautiously over online platform levy,Finnhub,"Germanys new digitalministry said any levy on online platforms would have to beinternationally coordinated and not result in higher prices forend consumers, in a sign on Friday of possible..."
2025-05-30,Weitz Partners III Opportunity Fund Q1 2025 Commentary,SeekingAlpha,"The Partners III Opportunity Fundâs Institutional Class returned -0.45% for the first quarter of 2025, comparing favorably to the Russell 3000 Indexâs return of -4.72%."
2025-05-30,Famous Investor Remains Very Upbeat on META Platforms (META),Yahoo,"Meta Platforms, Inc. (NASDAQ:META) and its CEO, Mark Zuckerberg, are “delivering” and “executing,” while the tech giant’s “fundamentals” are strong, Stephanie Link, who frequently appears on CNBC, said on the channel recently. Link is the Chief Investment Strategist at Hightower Advisors. Meta Platforms, Inc. (NASDAQ:META) Reported “Great” Q1 Results, Link Says The advertising behemoth delivered […]"
2025-05-30,Meta: Seamless Integration Of AI Services Can Change The Game,SeekingAlpha,"Discover how Metas AI investments drive ad growth, new monetization channels, and market leadership amid challenges. Click here to read my most recent analysis."
2025-06-01,Big Tech Is Back in S&P 500 Driver’s Seat as Profit Engines Hum,Yahoo,"(Bloomberg) -- The same technology giants that helped drag the S&P 500 to the brink of a bear market in April are giving the recovery in US equities some legs.Most Read from BloombergBillionaire Steve Cohen Wants NY to Expand Taxpayer-Backed FerryWhere the Wild Children’s Museums AreNow With Colorful Blocks, Tirana’s Pyramid Represents a Changing AlbaniaThe Economic Benefits of Paying Workers to MoveNYC Congestion Toll Brings In $216 Million in First Four MonthsNvidia Corp. put a bow on a better"
2025-06-02,Meta Aims to Fully Automate Ad Creation Using AI,Yahoo,Advertising powered by artificial intelligence is a core part of Chief Executive Mark Zuckerberg’s vision for the company’s future.
2025-06-03,Metas Oversight Board Overturned Meta In Three Out Of Four Cases Related To Images Of Partially Nude Indigenous Women,Finnhub,METAS OVERSIGHT BOARD: * METAS OVERSIGHT BOARD: OVERTURNED META IN THREE OUT OFFOURCASES RELATED TO IMAGES OF PARTIALLY NUDE INDIGENOUS WOMEN * METAS OVERSIGHT BOARD:...
2025-06-04,"Microsoft cuts hundreds of jobs after firing 6,000 in May",Yahoo,"(Bloomberg) -- Microsoft Corp. cut hundreds more jobs just weeks after its largest layoff in years, underscoring the tech industry’s efforts to trim costs even as it plows billions of dollars into artificial intelligence.Most Read from BloombergWhere the Wild Children’s Museums AreBillionaire Steve Cohen Wants NY to Expand Taxpayer-Backed FerryAt London’s New Design Museum, Visitors Get Hands-On AccessLA City Council Passes Budget That Trims Police, Fire SpendingThe Global Struggle to Build Safe"
2025-06-04,Why Venture Global Rocketed Higher Today,Yahoo,"Venture Global announced it had commenced work on its third LNG export facility.  In addition, a big nuclear energy deal signed today by Meta Platforms indicates strong electricity demand for AI data centers, with natural gas to also be part of the solution.  Shares of LNG export company Venture Global (NYSE: VG) rallied 18.7% on Tuesday, as of 12:56 p.m. ET."
2025-06-04,Communication-Services Companies Retreat -- Communications-Services Roundup,Finnhub,"The communications-services sector finished lower on Tuesday, dropping amid losses for heavyweights Alphabet-Googles parent-and Meta, the parent of Facebook and Whatsapp. Ribbon Communications, a..."
2025-06-04,Wall Street Lunch: Wedbush Launches AI-Focused ETF,SeekingAlpha,"Wedbush star tech analyst Dan Ives, known for his bullish AI thesis, see his namesake exchange-traded-fund launch today."
2025-06-05,Germanys Merz to face Trump in Oval Office on inaugural trip,Finnhub,"Germanys newchancellor, Friedrich Merz, will hold his first face-to-facetalks with U.S. President Donald Trump on Thursday in a highstakes meeting in the Oval Office as Europe seeks to stave..."
2025-06-06,"Meta Platforms, Inc. (META)’s Tells You How Cool Ryan Reynolds Is, Says Jim Cramer",Yahoo,"We recently published a list of Jim Cramer Discusses Melting Trade Tensions & These 12 Stocks. In this article, we are going to take a look at where Meta Platforms, Inc. (NASDAQ:META) stands against other stocks that Jim Cramer discusses. Meta Platforms, Inc. (NASDAQ:META) is another frequent feature of Cramer’s morning show. Throughout this year, […]"
2025-06-06,"Big Tech ETF rises sharply, driven by Tesla’s large rebound",MarketWatch,"Big Tech ETF rises sharply, driven by Tesla’s large rebound"
