date,headline,source,summary
2025-06-03,"Applied Digital & CoreWeave, Dell, solar stocks: Trending Tickers",Yahoo,"Applied Digital (APLD) announced a $7 billion deal with CoreWeave (CRWV), securing long-term lease agreements for AI data centers. Dell Technologies (DELL) and CDW (CDW) shares slip on a Wall Street Journal report that the White House is cutting down on employing tech contractors on the federal level. Energy stocks, such as First Solar (FSLR), Sunrun (RUN), and Plug Power (PLUG), are seeing declines after the US Department of Energy announced it will be canceling $3.7 billion worth of taxpayer funding for clean energy projects To watch more expert insights and analysis on the latest market action, check out more Market Domination here."
2025-06-03,S&P 500 Jumps 6.2% In May To Log Best Month Since 2023,SeekingAlpha,"US stocks broadly jumped in May, with the S&P 500 registering its best month in over a year."
2025-06-05,SolarEdge (SEDG) Up 18.3% Since Last Earnings Report: Can It Continue?,Yahoo,SolarEdge (SEDG) reported earnings 30 days ago. Whats next for the stock? We take a look at earnings estimates for some clues.
2025-06-05,Renewable Energy Stocks Q1 In Review: First Solar (NASDAQ:FSLR) Vs Peers,Yahoo,"As the Q1 earnings season wraps, let’s dig into this quarter’s best and worst performers in the renewable energy industry, including First Solar (NASDAQ:FSLR) and its peers."
2025-06-05,Energy Transition Today - ELECQs Innovative EV Charging Solution Boosts Cleaner Energy Use,Yahoo,"ELECQ has introduced a comprehensive energy management system aimed at revolutionizing electric vehicle (EV) charging in Europe, unveiled at the Drive to Zero 2025 event. This system integrates intelligent charging with solar power capabilities and dynamic load control, offering an adaptable solution for managing household energy demands. By facilitating full-speed EV charging without necessitating electrical panel upgrades, ELECQs technology optimizes energy use through real-time..."
2025-06-11,"Uber initiated, Etsy downgraded: Wall Streets top analyst calls",Yahoo,"Uber initiated, Etsy downgraded: Wall Streets top analyst calls"
2025-06-17,Stocks are extending losses in final hour of trading — and its not just about the Middle East conflict,MarketWatch,Stocks are extending losses in final hour of trading — and its not just about the Middle East conflict
2025-06-17,"Sunrun, First Solar, Enphase Stocks Dive. Senate Wants to End Wind, Solar Tax Credits.",MarketWatch,"Sunrun, First Solar, Enphase Stocks Dive. Senate Wants to End Wind, Solar Tax Credits."
2025-06-18,"Sunrun, First Solar, and SolarEdge Stocks Trade Down, What You Need To Know",Yahoo,"A number of stocks fell in the morning session after a U.S. Senate panel proposed phasing out solar and wind energy tax credits by 2028, raising concerns about future profitability and project viability for solar companies. The phasing out is expected to begin as early as 2026, diminishing the financial incentives that have been critical drivers of growth in the renewable energy sector."
2025-06-19,It All Starts With Risk Management,SeekingAlpha,Sungarden Investors Club Rob Isbitts shares why all investing starts with proper risk management.
2025-06-20,Q1 Rundown: Blink Charging (NASDAQ:BLNK) Vs Other Renewable Energy Stocks,Yahoo,"Wrapping up Q1 earnings, we look at the numbers and key takeaways for the renewable energy stocks, including Blink Charging (NASDAQ:BLNK) and its peers."
2025-06-24,First Solar (FSLR) Falls 17% as Tax Credit Cut Fears Linger,Yahoo,"First Solar, Inc. (NASDAQ:FSLR) is one of the Massive Sell-Offs: These 10 Stocks Shockingly Nosedived. First Solar, Inc. (NASDAQ:FSLR) dropped its share prices by 17 percent last week, finishing Friday at $145 versus $175.2 on June 13, as investors continued to unload positions amid the proposed phase-out of solar and wind tax credits by 2028. The proposal […]"
2025-06-25,First Solar’s Q1 Earnings Call: Our Top 5 Analyst Questions,Yahoo,"First Solar’s first quarter was marked by rising policy headwinds and operational complexity, prompting a negative market reaction. Management attributed the underperformance to a larger-than-expected share of international product sales, which carried lower margins than U.S.-produced modules. CEO Mark Widmar explained, “Our Q1 earnings per diluted share came in below the low end of our guidance range at $1.95 per share, primarily due to a greater portion of our Q1 sales being forecasted to be a"
2025-06-28,"S&P 500, Nasdaq Close at Record Highs as US, China Confirm Trade Framework",Yahoo,US benchmark equity indexes closed higher on Friday as the S&P 500 and the Nasdaq Composite rose to
2025-07-01,"Stocks making big moves yesterday: The Trade Desk, GMS, First Solar, Robinhood, and Magnite",Yahoo,Check out the companies making headlines yesterday:
2025-07-02,Renewables stocks rally as U.S. Senate drops excise tax,Yahoo,"Investing.com -- Renewable energy stocks surged after the U.S. Senate removed a widely criticized excise tax from its sweeping GOP tax bill, offering relief to a sector that had feared significant headwinds under the Trump administration."
2025-07-02,S&P 500 Rallies 5% In June To Close Month At Record High,SeekingAlpha,The S&P 500 extended its now two-and-a-half-month rally through June to end the month at a record high.
2025-07-04,Here is Why First Solar (FSLR) Soared This Week,Yahoo,"The share price of First Solar, Inc. (NASDAQ:FSLR) surged by 18.89% between June 26 and July 3, 2025, putting it among the Energy Stocks that Gained the Most This Week. First Solar, Inc. (NASDAQ:FSLR) is a leading American solar technology company and global provider of responsibly produced, eco-efficient solar modules. The American solar energy industry, […]"
2025-07-04,This 1 Solar Stock Could Be a Rare Winner from Trump’s Big Beautiful Bill,Yahoo,First Solar may be a rare solar stock that benefits from Trump’s new tax-and-spending bill.
2025-07-04,Utilities Gain as Renewable Energy Fears Fade - Utilities Roundup,Finnhub,Shares of power producers rose as fears about the implications of the tax-and-spending bill for renewable energy subsided. Solar-power firms such as Sunrun and First Solar surged Friday after the...
2025-07-08,First Solar (FSLR) Suffers a Larger Drop Than the General Market: Key Insights,Yahoo,"In the latest trading session, First Solar (FSLR) closed at $177.06, marking a -4.31% move from the previous day."
2025-07-08,"Top Stock Movers Now: Enphase Energy, Newmont, Stanley Black & Decker, and More",Yahoo,U.S. equities were slightly lower at midday as the market tried to gauge the effect of new Trump administration tariffs.
2025-07-09,Sector Update: Energy Stocks Climb Late Afternoon,Yahoo,Energy stocks rose late Tuesday afternoon with the NYSE Energy Sector Index gaining 2.2% and the Ene
2025-07-09,Stock Market Today: Dow Proves The Biggest Loser Of The Day; Nasdaq Closes Flat,DowJones,Stock Market Today: Dow Proves The Biggest Loser Of The Day; Nasdaq Closes Flat
