date,headline,source,summary
2025-04-11,Harding Loevner International Equity Q1 2025 Commentary,SeekingAlpha,"Harding Loevner International Equity composite gained 5.2% (gross) for Q1 2025, nearly matching the 5.4% gain of the MSCI ACWI ex US Index. Click here to read the full commentary."
2025-04-15,Smaller obesity drugmakers jump after Pfizer scraps weight-loss pill,Yahoo,"Shares of Viking Therapeutics (VKTX) and Structure Therapeutics (GPCR) are on the rise on Monday after Pfizer (PFE) announced its decision to discontinue development of danuglipron, an oral glucagon-like peptide-1 receptor agonist, which was being investigated for chronic weight management. While Morgan Stanley predicts “limited reaction” in Pfizer’s shares following the news, JPMorgan tells investors that the decision is “mostly a positive” for Structure and Viking, both developing drugs in the"
2025-04-16,Viking Therapeutics: Trading The Volatility Of The Weight Loss Drug Market,SeekingAlpha,"Viking Therapeutics, Inc.s VK2735 has potential as a GLP-1 for obesity amid Pfizers exit, but competition and financing risks remain. Click to know why VKTX is a Buy."
2025-04-16,"Counterfeit Ozempic Identified in US Supply Chain With Fake Labels And Needles, FDA Alerts",Yahoo,"On Monday, Novo Nordisk A/S (NYSE:NVO) said it had become aware of several hundred units of Ozempic (semaglutide) injection 1 mg distributed outside the Novo Nordisk authorized supply chain in the U.S. The seized counterfeit products feature lot number PAR0362 and illegitimate serial numbers beginning with the first eight digits 51746517. Lot number PAR0362 is an authentic lot number. Only when the lot number is coupled with the eight digits 51746517 it is counterfeit and should not be used. Als"
2025-04-16,The GLP-1 drug shortage is over. What’s next for the compounders?,Yahoo,"Telehealth providers, whose revenue skyrocketed amidst GLP-1 shortages, remain defiant on their compounded semaglutide offerings."
2025-04-16,A Weight Loss Drug Candidate Essentially For Free As Skye Bioscience Is Trading At Cash Value,SeekingAlpha,"Skye Bioscience currently trades essentially at cash value, meaning investors who buy in today get a weight loss drug candidate essentially for free. Read more about SKYE stock here."
2025-04-18,How Eli Lillys GLP-1 pill could transform the weight-loss space,Yahoo,"Eli Lilly surged during Thursdays trading session after promising test results came out of the pharmaceutical companys ongoing weight-loss pill trial. Bernstein US biopharmaceuticals senior analyst Courtney Breen joins Market Domination with Host Josh Lipton, Unlimited co-founder, CEO, and chief investment officer Bob Elliott, and Yahoo Finance Senior Healthcare Reporter Anjalee Khemlani to explain why the test results sent the pharmaceutical stock soaring. To watch more expert insights and analysis on the latest market action, check out more Market Domination here."
2025-04-18,Eli Lilly jumps as results from weight-loss pill study rival competitor’s,Yahoo,"Shares of Eli Lilly (LLY) jumped on Thursday morning after the company announced topline Phase 3 results from ACHIEVE-1, evaluating the safety and efficacy of orforglipron compared to placebo in adults with type 2 diabetes and inadequate glycemic control with diet and exercise alone. Commenting on the news, Leerink said that the once-daily oral GLP-1 pill showed similar efficacy and safety relative to weekly injectable semaglutide, made by Novo Nordisk (NVO). PRIMARY ENDPOINT MET: Eli Lilly anno"
2025-04-18,Novo Nordisk downgraded by BMO as Eli Lilly gains ground in weight-loss drug race,Yahoo,"Investing.com -- BMO Capital Markets downgraded Novo Nordisk (NYSE:NVO) to “Market Perform” from “Outperform” and cut its price target to $64, saying the Danish drugmaker’s early lead in the obesity drug market is being overtaken by rival Eli Lilly’s rapidly advancing pipeline."
2025-04-22,Is Novo Nordisk A/S (NVO) The Top Falling Stock with Unusual Volume?,Yahoo,"We recently published a list of Top 20 Falling Stocks with Unusual Volume. In this article, we are going to take a look at where Novo Nordisk A/S (NYSE:NVO) stands against other top falling stocks with unusual volume. Uncertainty around tariffs and macroeconomic conditions has dented investor confidence, resulting in stock prices falling. While some […]"
2025-04-24,The Next Big Theme: April 2025,SeekingAlpha,"Nvidia introduced the Blackwell Ultra and Vera Rubin, its most powerful AI chips to date, amid escalating demand for AI applications. Click to read."
2025-04-25,ClearBridge International Growth ADR ESG Portfolios Q1 2025 Commentary,SeekingAlpha,"Led by a sharp revival in Europe, international equities delivered strong gains in Q1 as increasing policy uncertainty in US spurred investors to look overseas for more predictable returns."
2025-04-26,AbbVie: Q1 Earnings Reinforce Positive Momentum,SeekingAlpha,"AbbVie Inc.s strong fundamentals, healthy dividends, and acceptable forward P/Es for the medium term make a case. Read more on ABBV earnings update."
2025-04-29,"Wegovy Today, Ozempic Tomorrow: Partnership With Novo Is Hims & Hers Comeback",SeekingAlpha,"Hims & Hers Health, Inc. teams up with Novo Nordisk to offer Wegovy at $599/month, slashing costs. Click for why this is a game-changing deal for HIMS stock."
2025-04-29,"Eli Lilly: Why Orforglipron Matters, A Lot",SeekingAlpha,"Eli Lilly and Companys orforglipron had good results in Type 2 diabetes trials, potentially becoming the first scalable oral obesity drug. Click for my LLY update."
2025-05-01,Hims & Hers: Revolutionizing Healthcare,SeekingAlpha,"Hims & Hers is an increasingly profitable, vertically integrated telehealth platform with major tailwinds, positioning it as a long-term healthcare disruptor. Read more on HIMS stock here."
2025-05-02,"9 Dividend Aristocrats Potentially Set To Soar, No Matter What Happens Next",SeekingAlpha,"Discover 3 Dividend Aristocrat strategies: low-volatility, high-yield, and growth picks."
2025-05-03,"Ford, Disney, And AMD To Report Results Next Week",SeekingAlpha,"Marquee earnings releases this week include AMD, F, PLTR & NVO. Stay ahead of the market with Seeking Alphas Wall Street Week Ahead newsletter."
2025-05-06,Hims & Hers: Strong Q1 Masks Problematic Long-Term Value Proposition,SeekingAlpha,"Hims & Hers Health, Inc.s Q1 results show 111% growth, yet shares fell 8%. Click for a look at the impact of drug access, competition, and growth sustainability."
2025-05-07,Novo Nordisk Q1 2025: One Of The Best Deals You Can Get Right Now,SeekingAlpha,"Novo Nordisks Q1 2025 results show a 19% sales increase, 20% operating income growth, and 14% net profit rise. Read why NVO stock remains a strong buy for me."
2025-05-08,Invesco EQV European Equity Fund Q1 2025 Commentary,SeekingAlpha,"Our actively managed, bottom-up stock selection drives the fundâs sector and country allocations."
2025-05-09,Invesco International Diversified Fund Q1 2025 Commentary,SeekingAlpha,Invesco International Diversified Fund offers investors broad-based exposure to non-US equities by combining 4 portfolios that varied individual mandates regarding region & company size.
2025-05-09,Metsera: A Must-Add To Your Watchlist Thanks To GLP-1 Obesity Promise,SeekingAlpha,Metsera is a new GLP-1 player with a Phase 2b injectable and promising oral and amylin drugs in development. Learn why MTSR stock is a hold.
2025-05-16,BlackRock International Fund Q1 2025 Commentary,SeekingAlpha,"BlackRock International Fund posted returns of 1.08% (Institutional shares) and 1.00% (Investor A shares, without sales charge) for the first quarter of 2025."
2025-05-21,"Forget About Dividend Yield, Do This Instead",SeekingAlpha,Dividend growth and low payout ratios are key for long-term compounding. Click here for more information on Dividend Investing Strategies.
2025-05-22,Did Eli Lilly Just Say Checkmate to Novo Nordisk?,Yahoo,"A clinical trial showed that Lillys weight loss medicine is superior to a key competitors product.  Eli Lilly (NYSE: LLY) is one of the undisputed leaders in developing anti-obesity medicines, with Novo Nordisk (NYSE: NVO) being its biggest challenger.  Over the past six months, Eli Lilly has earned significant wins over its Denmark-based rival and is still at it."
2025-05-22,Baird Q1 2025 International And Global Growth Funds Commentary And Market Outlook,SeekingAlpha,"In Q1 2025, the Baird Chautauqua International Growth Fund Net Investor Class returned +5.01%, underperforming its benchmark Index.  Click here to read the full commentary."
2025-05-22,Turning the page: Novo’s CEO transition reflects Big Pharma’s era of change,Yahoo,"Turnover of the top execs at pharma giants like J&J, AbbVie and Merck in the last few years illustrates the seismic industry shifts that often accompany leadership changes."
2025-05-23,3 Stocks Targeting Weight Loss Market With Cannabinoid-Based Therapies,Yahoo,"NVO, CRBP and SKYE are tapping into the booming obesity market with novel CBD-based therapies, offering alternatives amid intensifying GLP-1 competition."
